Transaction_date	Movie Name	Price	Payment_Type	Name	City	State	Movie Type	Account_Created	Last_Login	Latitude	Longitude	
1/17/09 6:39	Aladdin and the King of Thieves (1996)	1200	Diners	Tatjana and Martin	Birmingham	England	Animation	1/12/2008 7:00	2/19/09 23:30	52.4666667	-1.9166667	Romance
1/4/2009 3:41	Shall We Dance (1937)	1200	Mastercard	Scott	Den Haag	Zuid-Holland	Comedy	1/4/2005 12:43	2/20/09 0:24	52.0833333	4.3	
1/12/2009 5:50	Crossfire (1947)	7500	Mastercard	Brona	Den Haag	Zuid-Holland	Crime	1/4/2005 12:43	2/20/09 0:24	52.0833333	4.3	
1/3/2009 13:43	Willy Wonka & the Chocolate Factory (1971)	1200	Mastercard	Andree	Newmarket	Cork	Children	10/22/06 14:59	2/20/09 3:18	52.2166667	-9	
1/11/2009 6:51	"Innocents, The (1961)"	1200	Visa	Aziz	Irpin'	Kiev	Drama	1/11/2009 0:00	2/20/09 3:46	50.5166667	30.25	
1/17/09 6:23	Sleeper (1973)	1200	Visa	Fernando	Grosseto	Tuscany	Comedy	9/22/08 10:48	2/20/09 6:39	42.7666667	11.1333333	
1/26/09 18:38	Bananas (1971)	1200	Visa	Jo	Pembroke Pines              	FL	Comedy	10/26/08 4:24	2/20/09 8:09	26.01083	-80.14972	
1/31/09 13:26	"Fish Called Wanda, A (1988)"	1200	Visa	Joern	Waterford	Ontario	Comedy	12/13/08 18:12	2/20/09 8:27	42.9333333	-80.2833333	
1/21/09 2:20	Monty Python's Life of Brian (1979)	3600	Visa	Melissa	Carouge	Geneve	Comedy	1/16/09 7:06	2/20/09 8:38	46.1833333	6.1333333	
1/18/09 13:25	Victor/Victoria (1982)	1200	Visa	Melissa	Chester                     	CT	Comedy	1/15/09 11:57	2/20/09 10:08	41.40306	-72.45139	
1/18/09 18:57	"Candidate, The (1972)"	1200	Mastercard	isabela	Reston                      	VA	Drama	12/31/08 8:16	2/20/09 11:34	38.96861	-77.34139	
1/31/09 1:59	"Great Race, The (1965)"	1200	Visa	Nacole	Milan	Lombardy	Comedy	4/11/2005 2:40	2/20/09 11:41	45.4666667	9.2	
1/25/09 16:08	Bonnie and Clyde (1967)	1200	Diners	Jennifer	Vancouver	British Columbia	Crime	1/24/09 20:12	2/20/09 12:47	49.25	-123.1333333	
1/16/09 19:13	"Old Man and the Sea, The (1958)"	1200	Diners	Mary	Alpharetta                  	GA	Adventure	12/26/08 9:28	2/20/09 13:54	34.07528	-84.29417	
1/31/09 15:25	Dial M for Murder (1954)	1200	Visa	Lisa	Ringgold                    	GA	Crime	1/28/09 9:54	2/20/09 15:53	34.91583	-85.10917	
1/9/2009 8:57	Dirty Dancing (1987)	1200	Diners	Debora 	Wall                        	NJ	Drama	1/21/08 10:27	2/20/09 16:45	40.1478	-74.2133	
1/4/2009 22:18	Reservoir Dogs (1992)	3600	Mastercard	Karoline 	Powell River	British Columbia	Crime	11/27/08 16:06	2/20/09 21:45	49.8833333	-124.55	
1/10/2009 15:18	Platoon (1986)	3600	Mastercard	Jo 	Huntington Beach            	CA	Drama	10/17/07 14:56	2/20/09 22:24	33.66028	-117.99833	
1/16/09 19:47	Weekend at Bernie's (1989)	1200	Amex	Kristen	Los Gatos                   	CA	Comedy	1/13/09 20:49	2/20/09 23:09	37.22667	-121.97361	
1/25/09 8:16	Basic Instinct (1992)	3600	Visa	Astrid	Oslo	Oslo	Crime	4/22/07 2:19	2/20/09 23:22	59.9166667	10.75	
1/25/09 8:48	"Doors, The (1991)"	1200	Mastercard	Malinda	Oxford	England	Drama	4/5/2008 13:20	2/21/09 1:36	51.75	-1.25	
1/17/09 9:12	"Crying Game, The (1992)"	1200	Amex	Sylvia	Alexandria                  	VA	Drama	12/26/06 14:23	2/21/09 4:50	38.80472	-77.04722	
1/24/09 1:22	Glengarry Glen Ross (1992)	1200	Visa	Jupiterlina Elika	Rome	Lazio	Drama	10/19/04 2:38	2/21/09 6:04	41.9	12.4833333	
1/27/09 15:09	Sophie's Choice (1982)	1200	Visa	Aniko	Random Lake                 	WI	Drama	1/15/09 12:50	2/21/09 7:37	43.55222	-87.96167	
1/25/09 21:49	E.T. the Extra-Terrestrial (1982)	1200	Mastercard	Petra	San Francisco               	CA	Children	1/24/09 1:35	2/21/09 9:26	37.775	-122.41833	
1/24/09 8:51	"Christmas Carol, A (1938)"	1200	Mastercard	Heather	Baluan	General Santos	Children	1/19/09 11:08	2/21/09 10:08	6.1036111	125.2163889	
1/6/2009 14:08	Days of Thunder (1990)	1200	Mastercard	Kim	Brussels	Brussels (Bruxelles)	Action	12/18/08 7:04	2/21/09 10:49	50.8333333	4.3333333	
1/17/09 14:06	Top Gun (1986)	1200	Amex	Ruby	Bedford Corners             	NY	Action	11/28/04 18:58	2/21/09 13:03	41.20417	-73.7275	
1/21/09 12:38	Rebel Without a Cause (1955)	1200	Visa	Novy 	Istanbul	Istanbul	Drama	2/5/2007 12:43	2/21/09 13:55	41.0186111	28.9647222	
1/30/09 23:49	"Streetcar Named Desire, A (1951)"	3600	Visa	Stephanie	Hilversum	Noord-Holland	Drama	11/30/08 11:54	2/21/09 14:05	52.2333333	5.1833333	
1/12/2009 12:00	Children of the Corn IV: The Gathering (1996)	1200	Mastercard	Tammy	Milford                     	ME	Horror	7/6/2008 8:49	2/21/09 18:45	44.94611	-68.64444	
1/29/09 21:40	Loser (1991)	1200	Visa	Alessandra	Vancouver	British Columbia	Comedy	6/17/08 19:23	2/21/09 20:32	49.25	-123.1333333	
1/24/09 13:38	Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)	1200	Mastercard	Cathy	Kidderminster	England	Documentary	12/22/08 3:57	2/22/09 0:00	52.3833333	-2.25	
1/25/09 13:50	Palookaville (1996)	3600	Visa	Scott	Lausanne	Vaud	Action	1/25/09 10:09	2/22/09 3:33	46.5333333	6.6666667	
1/12/2009 13:41	"Funeral, The (1996)"	1200	Amex	dia	Claygate	England	Crime	8/19/07 15:23	2/22/09 3:51	51.35	-0.35	
1/5/2009 11:44	"Single Girl, A (Fille seule, La) (1995)"	1200	Visa	Lauren	Laasby	Arhus	Drama	11/19/08 3:55	2/22/09 6:15	56.15	9.8166667	
1/2/2009 8:31	"Eighth Day, The (Huiti??me jour, Le) (1996)"	1200	Visa	Line	Budaors	Pest	Drama	10/23/08 8:15	2/22/09 7:06	47.45	18.9666667	
1/31/09 7:13	Drunks (1995)	1200	Amex	Sean	London	England	Drama	1/3/2008 14:59	2/22/09 7:12	51.52721	0.14559	
1/20/09 2:17	"People vs. Larry Flynt, The (1996)"	1200	Diners	Sarah	Santo Domingo City	Distrito Nacional	Comedy	11/9/2008 1:26	2/22/09 11:21	18.4666667	-69.9	
1/25/09 20:15	Glory Daze (1995)	1200	Visa	Brian	Croton On Hudson            	NY	Drama	1/23/09 22:33	2/22/09 11:51	41.2219	-73.887	
1/25/09 19:44	"Perfect Candidate, A (1996)"	1200	Mastercard	Lesa	Vespasiano	Minas Gerais	Documentary	1/6/2005 21:17	2/22/09 14:24	-19.6666667	-43.9166667	
1/30/09 9:00	On Golden Pond (1981)	1200	Mastercard	james	Nashville                   	TN	Drama	7/4/2007 21:35	2/22/09 15:58	36.16583	-86.78444	
1/7/2009 19:18	"Return of the Pink Panther, The (1975)"	1200	Mastercard	loudon	Ottawa	Ontario	Comedy	11/2/2007 20:26	2/22/09 16:06	45.4166667	-75.7	
1/4/2009 10:18	Drop Dead Fred (1991)	1200	Mastercard	Allison	Naples                      	FL	Comedy	11/8/2008 9:42	2/22/09 18:36	26.14167	-81.795	
1/23/09 14:57	"Abyss, The (1989)"	1200	Mastercard	Surat	Bridgewater                 	NJ	Action	7/29/08 12:00	2/22/09 18:48	40.5945	-74.6244	
1/12/2009 10:08	"Fog, The (1980)"	3600	Mastercard	Judy	Washington                  	DC	Horror	5/31/08 12:03	2/22/09 18:58	38.895	-77.03667	
1/19/09 4:22	Escape from New York (1981)	1200	Diners	brian	Hagen	Lorraine	Action	5/21/07 7:22	2/22/09 22:33	49.5	6.1666667	
1/21/09 21:37	"Howling, The (1980)"	1200	Visa	Rachel	Taicheng	Guangdong	Horror	1/21/09 6:24	2/23/09 1:36	22.25	112.7833333	
1/25/09 4:34	Jean de Florette (1986)	1200	Mastercard	Hilde	Groningen	Groningen	Drama	1/8/2009 5:16	2/23/09 3:12	53.2166667	6.55	
1/30/09 1:09	Manon of the Spring (Manon des sources) (1986)	1200	Mastercard	Tarja	Villars	Vaud	Drama	11/30/08 4:39	2/23/09 3:56	46.3	7.05	
1/26/09 15:16	Private Benjamin (1980)	1200	Visa	Megan	Huntersville                	NC	Comedy	12/22/08 20:09	2/23/09 5:14	35.41056	-80.84306	
1/15/09 15:56	Monty Python and the Holy Grail (1975)	3600	Visa	Charmain	Cartersburg                 	IN	Adventure	1/2/2008 10:51	2/23/09 6:24	39.69861	-86.46361	
1/2/2009 20:47	Hustler White (1996)	1200	Visa	Katharina	Flower Mound                	TX	Romance	9/23/08 20:57	2/23/09 6:56	33.01444	-97.09667	
1/25/09 9:36	Entertaining Angels: The Dorothy Day Story (1996)	1200	Visa	Zaneta 	Rochester                   	MI	Drama	1/24/09 10:36	2/23/09 6:58	42.68056	-83.13389	
1/20/09 20:09	"Line King: The Al Hirschfeld Story, The (1996)"	1200	Visa	Jeannette	Dubai	Dubayy	Documentary	1/18/09 9:58	2/23/09 7:01	25.2522222	55.28	
1/8/2009 11:14	When We Were Kings (1996)	3600	Visa	Liz	Langnau	Zurich	Documentary	1/7/2009 10:25	2/23/09 7:17	47.2833333	8.5333333	
1/6/2009 20:39	Wallace & Gromit: The Wrong Trousers (1993)	3600	Mastercard	Christiane	Mission	British Columbia	Animation	1/6/2009 9:44	2/23/09 8:55	49.1333333	-122.3	
1/6/2009 18:10	"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"	1200	Visa	Cherie	Columbus                    	OH	Drama	12/22/08 14:12	2/23/09 11:35	39.96111	-82.99889	
1/11/2009 6:46	Lesson Faust (1994)	3600	Visa	Shiree	Clondalkin	Dublin	Animation	8/25/07 5:48	2/23/09 11:56	53.3244444	-6.3972222	
1/19/09 14:26	"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"	1200	Mastercard	Tracey	Harold's Cross	Dublin	Drama	1/6/2009 13:24	2/23/09 12:02	53.3263889	-6.2947222	
1/31/09 6:14	"Tin Drum, The (Blechtrommel, Die) (1979)"	1200	Diners	Scott 	Sag Harbor                  	NY	Drama	6/27/08 4:15	2/23/09 13:36	40.99778	-72.29306	
1/6/2009 9:31	"Ruling Class, The (1972)"	1200	Visa	Frances	San Diego                   	CA	Comedy	1/4/2009 3:18	2/23/09 15:39	32.71528	-117.15639	
1/21/09 7:31	Mina Tannenbaum (1994)	1200	Mastercard	Beatrice	Wilmington                  	DE	Drama	3/25/08 13:23	2/23/09 16:29	39.74583	-75.54694	
1/20/09 17:23	Dear God (1996)	3600	Visa	Jessica	Toronto	Ontario	Comedy	1/20/08 18:01	2/23/09 19:35	43.6666667	-79.4166667	
1/29/09 12:10	Best of the Best 3: No Turning Back (1995)	1200	Amex	Alison	Issaquah                    	WA	Action	11/1/2007 21:25	2/23/09 21:58	47.61056	-122.19944	
1/24/09 23:21	Bob Roberts (1992)	1200	Visa	elaine	Phuket	Phuket	Comedy	1/24/09 22:47	2/24/09 1:12	7.8833333	98.4	
1/28/09 10:37	Cinema Paradiso (Nuovo cinema Paradiso) (1989)	1200	Visa	Chevonne	Athina	Attiki	Drama	5/8/2008 4:26	2/24/09 2:58	37.9833333	23.7333333	
1/30/09 14:36	"Cook the Thief His Wife & Her Lover, The (1989)"	1200	Visa	danielle	Geneve	Geneve	Comedy	1/30/09 13:50	2/24/09 3:15	46.2	6.1666667	
1/21/09 2:07	Delicatessen (1991)	1200	Mastercard	Caroline and Jonathan	Chichester	England	Comedy	2/14/06 14:43	2/24/09 3:29	50.8333333	-0.7833333	
1/26/09 6:37	"Double Life of Veronique, The (Double Vie de V??ronique, La) (1991)"	1200	Visa	manuela	Massagno	Ticino	Drama	6/4/2008 11:55	2/24/09 5:30	46.0166667	8.95	
1/4/2009 14:27	Enchanted April (1992)	1200	Visa	Carole	Cardiff	Wales	Drama	12/14/05 10:47	2/24/09 7:30	51.5	-3.2	
1/9/2009 3:03	Paths of Glory (1957)	3600	Amex	Ghislaine	Ferney-Voltaire	Rhone-Alpes	Drama	3/28/08 5:53	2/24/09 8:10	46.25	6.1166667	
1/8/2009 19:26	"Grifters, The (1990)"	3600	Visa	Christian	Mableton                    	GA	Crime	11/30/07 10:44	2/24/09 8:22	33.81861	-84.5825	
1/10/2009 16:02	Hear My Song (1991)	1200	Visa	Hollie	San Diego                   	CA	Comedy	10/12/2007 13:03	2/24/09 8:32	32.71528	-117.15639	
1/6/2009 6:31	"English Patient, The (1996)"	1200	Visa	mike	La Louviere	Hainaut	Drama	1/3/2009 5:24	2/24/09 8:32	50.4666667	4.1833333	
1/23/09 13:13	Mediterraneo (1991)	1200	Mastercard	Malahat	Minneapolis                 	MN	Comedy	4/3/2007 12:56	2/24/09 8:46	44.98	-93.26361	
1/18/09 17:55	My Left Foot (1989)	1200	Amex	Michaela	Mafra	Santa Catarina	Drama	3/9/2008 9:39	2/24/09 10:09	-26.1180556	-49.8016667	
1/5/2009 15:15	"Sex, Lies, and Videotape (1989)"	1200	Amex	Amy	Ashford	England	Drama	8/18/05 2:04	2/24/09 10:35	51.1333333	0.8833333	
1/2/2009 10:32	Passion Fish (1992)	1200	Mastercard	Brandi	Edmonton	Alberta	Drama	12/24/08 15:23	2/24/09 12:08	53.55	-113.5	
1/25/09 9:27	Strictly Ballroom (1992)	1200	Visa	erin	London	England	Comedy	9/4/2006 14:35	2/24/09 13:37	51.52721	0.14559	
1/5/2009 6:12	"Thin Blue Line, The (1988)"	1200	Diners	Tracy	Lucca	Tuscany	Documentary	1/4/2009 6:19	2/24/09 13:56	43.8333333	10.4833333	
1/6/2009 2:41	Tie Me Up! Tie Me Down! (?≠?Åtame!) (1990)	1200	Visa	Polyxene	Perth	Western Australia	Crime	11/20/05 23:46	2/24/09 16:04	-31.9333333	115.8333333	
1/27/09 14:42	Madonna: Truth or Dare (1991)	3600	Mastercard	Jean	Arlington                   	VA	Documentary	1/8/2009 11:01	2/24/09 16:38	38.89028	-77.08444	
1/8/2009 12:03	Paris Is Burning (1990)	1200	Diners	Andrea	Calgary	Alberta	Documentary	8/13/08 15:58	2/24/09 17:41	51.0833333	-114.0833333	
1/29/09 12:16	One Flew Over the Cuckoo's Nest (1975)	1200	Mastercard	Jessica	Chiefland                   	FL	Drama	1/27/09 15:56	2/24/09 18:29	29.47472	-82.86	
1/19/09 10:47	Cheech and Chong's Up in Smoke (1978)	1200	Mastercard	David	Stavenger	Rogaland	Comedy	1/13/09 13:53	2/25/09 0:40	58.9666667	5.75	
1/8/2009 2:49	Star Wars: Episode V - The Empire Strikes Back (1980)	3600	Mastercard	Caroline	Begnins	Vaud	Action	1/7/2009 4:14	2/25/09 1:37	46.4333333	6.25	
1/19/09 17:40	"Princess Bride, The (1987)"	1200	Visa	Riche Lou	Newton                      	MA	Action	3/12/2007 7:21	2/25/09 2:28	42.33694	-71.20972	
1/11/2009 0:15	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	1200	Mastercard	Chris	Den Haag	Zuid-Holland	Action	5/7/2007 4:07	2/25/09 4:04	52.0833333	4.3	
1/16/09 5:12	Brazil (1985)	3600	Visa	Karen	Berikon	Aargau	Fantasy	10/19/07 12:31	2/25/09 5:12	47.35	8.3833333	
1/19/09 6:52	Aliens (1986)	1200	Diners	melanie	Santa Barbaraa	Heredia	Action	1/19/09 6:45	2/25/09 5:44	10.0333333	-84.15	
1/26/09 1:14	"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"	1200	Visa	beatrice	Churra	Murcia	Action	1/23/09 1:57	2/25/09 5:47	38.0166667	-1.1333333	
1/30/09 10:31	Withnail & I (1987)	1200	Mastercard	lorna	Castle Rock                 	CO	Comedy	10/6/2008 16:31	2/25/09 7:42	39.37222	-104.85556	
1/23/09 5:52	12 Angry Men (1957)	1200	Amex	Tary	Zug	Zug	Drama	1/23/09 1:22	2/25/09 9:40	47.1666667	8.5166667	
1/7/2009 9:54	Lawrence of Arabia (1962)	1200	Visa	Julie 	Ashford	England	Adventure	1/7/2009 9:17	2/25/09 10:18	51.1	-4.1	
1/1/2009 16:44	"Clockwork Orange, A (1971)"	1200	Amex	Julie 	Rockville                   	MD	Crime	9/12/2008 10:36	2/25/09 10:48	39.08389	-77.15306	
1/23/09 9:27	To Kill a Mockingbird (1962)	1200	Mastercard	Jerome	Madrid	Madrid	Drama	2/19/08 2:01	2/25/09 11:38	40.4	-3.6833333	
1/22/09 12:56	Apocalypse Now (1979)	1200	Visa	Laleh	Aasgaardstrand	Vestfold	Action	1/20/09 13:13	2/25/09 12:03	59.3488889	10.4675	
1/16/09 13:35	Once Upon a Time in the West (C'era una volta il West) (1968)	1200	Visa	Michael	Milano	Lombardy	Action	1/16/09 12:43	2/25/09 13:59	45.4666667	9.2	
1/13/09 9:26	Star Wars: Episode VI - Return of the Jedi (1983)	1200	Visa	Kerry	Anieres	Geneve	Action	1/24/06 13:15	2/25/09 14:05	46.2833333	6.2166667	
1/25/09 11:35	"Wings of Desire (Himmel ?¨ber Berlin, Der) (1987)"	7500	Mastercard	Anita	Fresno                      	TX	Drama	1/24/09 9:24	2/25/09 14:22	29.53861	-95.44722	
1/26/09 14:02	"Third Man, The (1949)"	1200	Mastercard	Veronique	Fresno                      	TX	Film-Noir	1/24/09 9:24	2/25/09 14:22	29.53861	-95.44722	
1/7/2009 13:26	Goodfellas (1990)	1200	Visa	Sarah	Warwick	Quebec	Crime	7/27/03 13:18	2/25/09 15:16	45.95	-71.9833333	
1/15/09 11:45	Alien (1979)	1200	Diners	Simone	Watford	England	Horror	9/4/2008 3:01	2/25/09 15:21	51.6666667	-0.4	
1/27/09 12:02	Army of Darkness (1993)	1200	Visa	Jackie	Waterford	Waterford	Action	3/10/2008 13:51	2/25/09 15:41	52.2583333	-7.1119444	
1/28/09 14:09	"Big Blue, The (Grand bleu, Le) (1988)"	1200	Visa	giovanna	Pruszkow	Mazowieckie	Adventure	1/28/09 13:40	2/25/09 16:19	52.1666667	20.8333333	
1/23/09 7:13	Ran (1985)	1200	Visa	Elizabeth	Hamilton	Hamilton	Drama	1/19/09 6:03	2/25/09 16:20	32.2941667	-64.7838889	
1/22/09 15:59	"Killer, The (Die xue shuang xiong) (1989)"	3600	Visa	Lisa	Ottawa	Ontario	Action	1/21/09 9:28	2/25/09 17:15	45.4166667	-75.7	
1/16/09 10:27	Psycho (1960)	1200	Mastercard	Maki	Montgomery                  	TX	Crime	1/15/09 8:52	2/25/09 17:24	30.38806	-95.69611	
1/26/09 22:45	"Blues Brothers, The (1980)"	1200	Amex	Anjan	Tokyo	Tokyo	Action	5/15/08 19:33	2/25/09 17:34	35.685	139.7513889	
1/25/09 18:33	"Godfather: Part II, The (1974)"	1200	Mastercard	Sarah	Manteno                     	IL	Crime	1/25/09 15:56	2/25/09 19:27	41.25056	-87.83139	
1/16/09 6:13	Full Metal Jacket (1987)	1200	Mastercard	Niamh	Benoni	Gauteng	Drama	1/16/09 5:22	2/25/09 23:19	-26.1833333	28.3166667	
1/12/2009 17:19	"Grand Day Out with Wallace and Gromit, A (1989)"	3600	Diners	elizabeth r	Winter Haven                	FL	Adventure	1/12/2009 16:18	2/26/09 0:42	28.02194	-81.73306	
1/2/2009 4:21	Henry V (1989)	1200	Visa	Elaine	Tranby	Buskerud	Action	7/30/07 11:42	2/26/09 3:18	59.8166667	10.25	
1/5/2009 3:03	Amadeus (1984)	1200	Diners	Elizabeth	Cork	Cork	Drama	5/21/08 7:50	2/26/09 4:05	51.8986111	-8.4958333	
1/15/09 15:22	"Quiet Man, The (1952)"	1200	Visa	Sara	Fort Lauderdale             	FL	Drama	1/6/2009 18:19	2/26/09 5:52	26.12194	-80.14361	
1/26/09 5:38	Once Upon a Time in America (1984)	3600	Amex	Tulin	Cranberry Twp               	PA	Crime	9/28/08 19:40	2/26/09 6:04	40.69472	-80.13111	
1/24/09 10:38	Raging Bull (1980)	1200	Visa	Kenneth	Arlington                   	VA	Drama	1/24/09 9:27	2/26/09 6:08	38.89028	-77.08444	
1/2/2009 7:30	Annie Hall (1977)	1200	Mastercard	Fiona	Lake Ronkonkoma	NY	Comedy	10/27/08 0:00	2/26/09 6:14	40.835	-73.13167	
1/26/09 6:38	"Right Stuff, The (1983)"	1200	Visa	Christian	Alexandria                  	VA	Drama	1/25/09 10:13	2/26/09 7:16	38.80472	-77.04722	
1/17/09 7:56	Stalker (1979)	7500	Diners	Michel	Lipari	Sicilia	Drama	1/17/09 7:25	2/26/09 7:32	38.4666667	14.95	
1/17/09 7:58	"Boot, Das (Boat, The) (1981)"	7500	Diners	natalie	Lipari	Sicilia	Action	1/17/09 7:25	2/26/09 7:32	38.4666667	14.95	
1/18/09 4:32	"Sting, The (1973)"	1200	Diners	jure	Lipari	Sicilia	Comedy	1/17/09 7:25	2/26/09 7:32	38.4666667	14.95	
1/26/09 8:00	Harold and Maude (1971)	1200	Amex	Elizabeth 	Bluffton                    	SC	Comedy	1/23/09 11:12	2/26/09 7:49	32.23694	-80.86056	
1/11/2009 8:41	Trust (1990)	1200	Amex	Juliann	Winter Spgs                 	FL	Comedy	1/8/2008 7:24	2/26/09 8:17	28.69861	-81.30833	
1/21/09 10:32	"Seventh Seal, The (Sjunde inseglet, Det) (1957)"	1200	Mastercard	Julie 	Chelmsford                  	MA	Drama	5/23/07 11:55	2/26/09 8:38	42.59972	-71.36778	
1/29/09 12:27	Local Hero (1983)	1200	Mastercard	philippa katherine	Cabinteely	Dublin	Comedy	11/8/2006 4:50	2/26/09 10:09	53.2594444	-6.1447222	
1/13/09 13:19	"Terminator, The (1984)"	3600	Mastercard	Anthony	Toronto	Ontario	Action	3/16/06 19:11	2/26/09 11:19	43.6666667	-79.4166667	
1/31/09 18:12	Dead Alive (Braindead) (1992)	1200	Visa	matthew	Cincinnati                  	OH	Comedy	4/2/2006 11:49	2/26/09 12:03	39.16194	-84.45694	
1/22/09 15:35	Glory (1989)	1200	Visa	Steven	Houston                     	TX	Drama	2/24/08 16:57	2/26/09 12:06	29.76306	-95.36306	
1/5/2009 11:24	Rosencrantz and Guildenstern Are Dead (1990)	1200	Amex	Angie	Rodeo                       	CA	Comedy	1/25/08 16:50	2/26/09 12:15	38.01722	-122.2875	
1/23/09 11:23	Manhattan (1979)	1200	Mastercard	Lauren	Poughkeepsie                	NY	Comedy	8/26/08 9:37	2/26/09 12:17	41.70028	-73.92139	
1/7/2009 20:55	Miller's Crossing (1990)	1200	Mastercard	Esther	Cincinnati                  	OH	Crime	1/7/2009 20:25	2/26/09 12:24	39.16194	-84.45694	
1/13/09 9:40	Dead Poets Society (1989)	1200	Visa	Elizabeth	North Eastham               	MA	Drama	1/26/05 19:09	2/26/09 12:45	41.865	-69.99167	
1/25/09 15:18	"Graduate, The (1967)"	3600	Visa	marie-louise	Sitka                       	AK	Comedy	3/2/2008 15:27	2/26/09 12:58	57.05306	-135.33	
1/30/09 20:58	Touch of Evil (1958)	3600	Mastercard	Tanya	Carcross	Yukon Territory	Crime	1/30/09 14:05	2/26/09 13:06	60.1833333	-134.7166667	
1/31/09 4:50	"Femme Nikita, La (Nikita) (1990)"	1200	Mastercard	Detlev	Taby	Stockholm	Action	1/12/2009 1:03	2/26/09 13:12	59.5	18.05	
1/20/09 10:05	"Bridge on the River Kwai, The (1957)"	3600	Visa	Stephen	Calgary	Alberta	Adventure	1/9/2009 10:36	2/26/09 13:28	51.0833333	-114.0833333	
1/9/2009 5:15	8 1/2 (8?´) (1963)	1200	Visa	Roza	Alcobendas	Madrid	Drama	9/9/2008 9:08	2/26/09 14:24	40.5333333	-3.6333333	
1/13/09 7:09	Chinatown (1974)	3600	Amex	John	Chicago                     	IL	Crime	1/8/2009 13:49	2/26/09 15:14	41.85	-87.65	
1/3/2009 11:03	"Day the Earth Stood Still, The (1951)"	1200	Mastercard	paula	Sammamish                   	WA	Drama	1/1/2009 22:43	2/26/09 15:30	47.64194	-122.07917	
1/17/09 20:51	"Treasure of the Sierra Madre, The (1948)"	1200	Visa	Kathryn	Waiau Pa	Auckland	Action	1/6/2009 21:52	2/26/09 16:19	-37.1333333	174.75	
1/5/2009 7:55	Bad Taste (1987)	1200	Mastercard	Isabelle	Ewa Beach                   	HI	Comedy	12/31/08 7:40	2/26/09 17:47	21.31556	-158.00722	
1/25/09 14:40	Duck Soup (1933)	1200	Visa	Maureen	Statesville                 	NC	Comedy	1/25/09 13:52	2/26/09 18:38	35.7825	-80.8875	
1/25/09 17:55	Better Off Dead... (1985)	1200	Visa	David	Kapaa                       	HI	Comedy	1/24/09 12:18	2/26/09 20:21	22.07833	-159.32194	
1/3/2009 12:54	"Shining, The (1980)"	1200	Diners	caterina	Burbank                     	CA	Horror	12/30/08 8:39	2/26/09 20:22	34.18083	-118.30806	
1/22/09 3:57	Stand by Me (1986)	3600	Mastercard	Parth	Oegstgeest	Zuid-Holland	Adventure	1/20/09 14:36	2/27/09 1:59	52.1833333	4.4666667	
1/23/09 5:11	M (1931)	1200	Visa	Alexia	Blackrock	Dublin	Crime	7/15/08 7:20	2/27/09 4:00	53.3030556	-6.1830556	
1/25/09 11:52	Evil Dead II (Dead by Dawn) (1987)	3600	Mastercard	Gloria Gail 	WalcProduct3ee	Tyrol	Action	1/25/09 5:03	2/27/09 5:37	47.65	12.3166667	
1/10/2009 4:12	"Great Escape, The (1963)"	1200	Visa	Gloria Gail 	Foxrock	Dublin	Action	1/7/2009 7:39	2/27/09 6:33	53.2666667	-6.1741667	
1/10/2009 9:32	"Deer Hunter, The (1978)"	3600	Mastercard	Cheryl	Hilton Head                 	SC	Drama	1/10/2005 21:39	2/27/09 7:33	32.21611	-80.75278	
1/22/09 12:45	Diva (1981)	7500	Visa	Frank and Christelle	Valley Center               	CA	Action	1/22/09 10:25	2/27/09 10:49	33.21833	-117.03333	
1/6/2009 18:11	Groundhog Day (1993)	3600	Mastercard	Triona	Swampscott                  	MA	Comedy	6/9/2006 8:57	2/27/09 13:00	42.47083	-70.91806	
1/19/09 5:56	Unforgiven (1992)	1200	Visa	Allison	Edinburgh	Scotland	Drama	7/27/08 11:58	2/27/09 14:35	55.95	-3.2	
1/25/09 10:50	"Manchurian Candidate, The (1962)"	1200	Diners	Phillip	San Antonio                 	TX	Crime	5/29/08 19:51	2/27/09 14:44	29.42389	-98.49333	
1/14/09 8:38	Pump Up the Volume (1990)	1200	Visa	jingyan	Bristol                     	RI	Comedy	3/12/2007 15:14	2/27/09 17:13	41.67694	-71.26667	
1/2/2009 17:24	Arsenic and Old Lace (1944)	3600	Diners	clara	Perth	Western Australia	Comedy	1/1/2009 21:20	2/27/09 18:43	-31.9333333	115.8333333	
1/7/2009 18:15	Back to the Future (1985)	1200	Mastercard	Selma	Greenville                  	TX	Adventure	1/5/2009 18:16	2/27/09 19:07	33.13833	-96.11056	
1/3/2009 21:19	Fried Green Tomatoes (1991)	1200	Visa	Doug and Tina	Pls Vrds Est                	CA	Comedy	12/24/07 22:59	2/27/09 21:40	33.80056	-118.38917	
1/4/2009 5:13	Patton (1970)	1200	Visa	Lauren	Hradec Kralove	East Bohemia	Drama	3/5/2006 0:51	2/27/09 23:30	50.2116667	15.8441667	
1/4/2009 9:28	Down by Law (1986)	1200	Visa	Jen	Maidstone	England	Comedy	7/18/05 14:17	2/28/09 2:28	51.2666667	0.5166667	
